Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
7509,26,masculino,Penco,80,93,74
7510,24,femenino,Tomé,34,58,15
7511,23,prefiero no decirlo,Lota,62,85,15
7512,20,masculino,Hualpén,67,43,19
7513,18,masculino,San Pedro,18,51,34
7514,23,femenino,Tomé,20,25,40
7515,26,prefiero no decirlo,Tomé,26,82,56
7516,29,prefiero no decirlo,Arauco,72,46,85
7517,28,prefiero no decirlo,Hualpén,92,47,85
7518,24,femenino,Lota,84,15,23
7519,19,prefiero no decirlo,San Pedro,69,76,88
7520,18,femenino,Coronel,96,82,60
7521,21,prefiero no decirlo,Coronel,92,29,12
7522,27,masculino,Penco,22,90,98
7523,20,masculino,Penco,51,18,68
7524,24,prefiero no decirlo,Tomé,61,14,44
7525,27,masculino,Lota,25,42,14
7526,21,femenino,Lota,11,68,71
7527,20,masculino,Coronel,60,27,68
7528,27,masculino,Penco,29,97,12
7529,24,femenino,Tomé,94,83,47
7530,25,masculino,San Pedro,84,94,3
7531,21,femenino,Concepción,10,65,97
7532,26,masculino,Coronel,4,32,33
7533,22,femenino,San Pedro,60,37,73
7534,29,prefiero no decirlo,Tomé,59,65,69
7535,22,femenino,San Pedro,28,20,15
7536,23,femenino,Concepción,73,49,15
7537,21,femenino,Lota,76,37,15
7538,26,femenino,Lota,32,41,60
7539,29,femenino,San Pedro,78,40,89
7540,19,prefiero no decirlo,Coronel,6,56,40
7541,29,femenino,Lota,31,81,63
7542,18,prefiero no decirlo,Lota,64,92,14
7543,24,prefiero no decirlo,Coronel,10,68,31
7544,19,masculino,San Pedro,33,74,65
7545,23,femenino,Coronel,39,34,34
7546,18,masculino,Lota,7,15,79
7547,28,femenino,Tomé,51,37,78
7548,29,femenino,Penco,4,34,32
7549,29,femenino,Concepción,46,14,57
7550,27,masculino,Coronel,60,26,4
7551,21,femenino,Arauco,8,60,83
7552,25,prefiero no decirlo,Arauco,88,49,48
7553,26,prefiero no decirlo,Concepción,35,19,49
7554,25,prefiero no decirlo,Penco,55,97,27
7555,20,prefiero no decirlo,Tomé,46,71,53
7556,29,femenino,Penco,68,99,32
7557,28,prefiero no decirlo,Arauco,96,2,91
7558,20,femenino,San Pedro,52,17,70
7559,19,prefiero no decirlo,Arauco,55,17,56
7560,28,prefiero no decirlo,Arauco,12,74,44
7561,21,femenino,San Pedro,62,93,48
7562,21,masculino,Coronel,65,18,59
7563,20,femenino,Penco,40,64,62
7564,18,femenino,Tomé,75,56,96
7565,28,masculino,Hualpén,57,2,37
7566,23,prefiero no decirlo,Hualpén,39,68,59
7567,25,femenino,San Pedro,99,50,62
7568,28,prefiero no decirlo,Coronel,87,98,54
7569,20,masculino,Arauco,68,99,34
7570,20,femenino,Hualpén,34,98,44
7571,28,femenino,Coronel,87,39,18
7572,20,femenino,Concepción,17,82,62
7573,23,femenino,Concepción,15,86,96
7574,25,femenino,Penco,65,76,52
7575,22,femenino,Penco,86,7,48
7576,29,masculino,Coronel,8,89,72
7577,21,masculino,Concepción,22,65,56
7578,18,prefiero no decirlo,Tomé,57,66,91
7579,27,masculino,Penco,97,99,46
7580,23,prefiero no decirlo,Coronel,5,43,70
7581,29,femenino,Hualpén,14,80,58
7582,28,masculino,San Pedro,9,88,83
7583,20,masculino,Arauco,37,65,52
7584,29,masculino,Tomé,18,4,35
7585,22,prefiero no decirlo,Penco,44,53,68
7586,25,masculino,Coronel,13,96,71
7587,21,femenino,Coronel,60,62,22
7588,19,prefiero no decirlo,Tomé,78,88,86
7589,25,prefiero no decirlo,Penco,25,39,13
7590,22,masculino,Tomé,12,83,34
7591,23,prefiero no decirlo,Penco,19,16,34
7592,19,femenino,Penco,85,57,28
7593,22,prefiero no decirlo,Arauco,82,16,15
7594,24,prefiero no decirlo,Tomé,38,17,70
7595,25,femenino,San Pedro,48,48,17
7596,24,prefiero no decirlo,Concepción,54,52,11
7597,22,masculino,San Pedro,49,28,12
7598,18,masculino,Arauco,22,88,53
7599,28,prefiero no decirlo,Tomé,50,2,69
7600,21,prefiero no decirlo,Tomé,36,19,60
7601,28,prefiero no decirlo,Tomé,91,60,18
7602,29,masculino,Penco,3,34,66
7603,24,femenino,Penco,89,45,37
7604,22,masculino,San Pedro,53,57,95
7605,28,prefiero no decirlo,Penco,89,20,8
7606,18,masculino,Concepción,37,44,2
7607,18,masculino,Hualpén,30,42,66
7608,26,prefiero no decirlo,Hualpén,27,44,67
7609,27,masculino,Arauco,17,13,7
7610,29,femenino,Coronel,23,64,34
7611,29,masculino,Lota,61,99,74
7612,27,prefiero no decirlo,San Pedro,5,95,9
7613,25,femenino,Lota,80,31,6
7614,26,prefiero no decirlo,Hualpén,58,58,69
7615,29,masculino,Lota,24,18,45
7616,18,prefiero no decirlo,Lota,23,42,27
7617,20,femenino,Tomé,67,33,68
7618,26,prefiero no decirlo,Arauco,69,71,80
7619,24,prefiero no decirlo,Coronel,9,49,42
7620,28,masculino,Concepción,3,26,69
7621,22,femenino,Tomé,86,27,73
7622,27,masculino,Concepción,82,18,30
7623,28,prefiero no decirlo,San Pedro,2,9,46
7624,27,masculino,Hualpén,32,84,35
7625,26,masculino,Hualpén,53,68,16
7626,22,masculino,Penco,17,31,24
7627,18,femenino,San Pedro,74,65,79
7628,18,masculino,Arauco,98,38,92
7629,28,prefiero no decirlo,San Pedro,16,87,11
7630,28,femenino,Lota,71,74,79
7631,22,femenino,Coronel,66,96,29
7632,26,femenino,San Pedro,61,43,22
7633,21,masculino,Concepción,3,5,11
7634,25,masculino,San Pedro,2,98,99
7635,20,prefiero no decirlo,Coronel,61,46,90
7636,18,masculino,Hualpén,13,97,81
7637,29,femenino,Coronel,6,45,84
7638,21,femenino,Lota,73,9,57
7639,23,masculino,Arauco,83,65,97
7640,21,prefiero no decirlo,Tomé,83,5,28
7641,22,prefiero no decirlo,Concepción,2,26,59
7642,25,prefiero no decirlo,Penco,12,8,85
7643,26,masculino,Tomé,94,94,32
7644,25,femenino,Lota,9,16,30
7645,27,prefiero no decirlo,Penco,84,52,29
7646,28,femenino,Arauco,59,48,22
7647,18,femenino,Concepción,75,36,78
7648,23,masculino,Tomé,7,71,58
7649,25,masculino,Tomé,74,78,87
7650,29,femenino,Lota,65,92,7
7651,26,prefiero no decirlo,Concepción,29,7,51
7652,27,prefiero no decirlo,Concepción,9,56,14
7653,24,prefiero no decirlo,San Pedro,86,44,10
7654,19,prefiero no decirlo,Arauco,68,66,83
7655,23,masculino,Concepción,89,26,23
7656,20,femenino,Arauco,86,39,33
7657,24,masculino,Penco,35,73,16
7658,29,femenino,Hualpén,7,43,24
7659,25,prefiero no decirlo,Lota,34,3,7
7660,22,masculino,Arauco,53,34,81
7661,21,femenino,Arauco,28,16,98
7662,29,femenino,Lota,20,23,3
7663,18,prefiero no decirlo,Coronel,22,23,82
7664,29,masculino,Lota,61,23,42
7665,18,masculino,Arauco,4,93,10
7666,19,prefiero no decirlo,Tomé,40,33,72
7667,25,prefiero no decirlo,Penco,94,42,71
7668,20,masculino,San Pedro,88,52,97
7669,24,masculino,Coronel,41,48,74
7670,21,masculino,Hualpén,49,17,23
7671,26,femenino,Concepción,34,78,22
7672,19,masculino,Lota,98,89,17
7673,24,prefiero no decirlo,Tomé,14,12,57
7674,20,masculino,Coronel,90,50,79
7675,18,femenino,Concepción,6,80,94
7676,27,prefiero no decirlo,Tomé,52,31,17
7677,21,masculino,Arauco,98,46,76
7678,27,prefiero no decirlo,Coronel,52,81,7
7679,25,prefiero no decirlo,Tomé,14,42,60
7680,20,femenino,Lota,34,35,36
7681,18,femenino,Hualpén,24,6,18
7682,27,prefiero no decirlo,San Pedro,97,47,71
7683,23,masculino,Lota,97,79,15
7684,20,femenino,Coronel,61,97,54
7685,28,femenino,Hualpén,49,25,36
7686,29,prefiero no decirlo,Tomé,58,22,73
7687,29,prefiero no decirlo,Concepción,37,17,2
7688,26,femenino,Lota,23,29,4
7689,22,femenino,Coronel,25,94,46
7690,18,prefiero no decirlo,Penco,28,43,17
7691,25,femenino,Penco,71,89,51
7692,23,prefiero no decirlo,Concepción,71,39,37
7693,27,prefiero no decirlo,Coronel,84,54,14
7694,20,masculino,San Pedro,65,36,81
7695,18,masculino,Hualpén,20,19,98
7696,21,masculino,Coronel,53,7,85
7697,21,masculino,Lota,31,19,19
7698,28,masculino,Arauco,81,36,40
7699,24,prefiero no decirlo,Arauco,32,86,46
7700,25,prefiero no decirlo,Coronel,35,72,56
7701,24,femenino,Penco,55,55,20
7702,26,prefiero no decirlo,Lota,38,73,50
7703,20,femenino,Tomé,4,75,87
7704,18,femenino,San Pedro,72,55,13
7705,29,prefiero no decirlo,Tomé,80,69,26
7706,25,prefiero no decirlo,Penco,72,2,95
7707,23,prefiero no decirlo,Tomé,32,74,74
7708,25,prefiero no decirlo,Hualpén,30,43,70
7709,20,femenino,San Pedro,40,22,7
7710,20,masculino,Tomé,41,20,37
7711,21,prefiero no decirlo,Lota,50,29,40
7712,22,prefiero no decirlo,Hualpén,84,96,69
7713,22,masculino,Coronel,16,98,84
7714,23,masculino,Lota,43,18,29
7715,28,masculino,Hualpén,43,43,2
7716,26,masculino,Penco,76,83,3
7717,23,femenino,San Pedro,60,85,40
7718,19,prefiero no decirlo,San Pedro,79,4,87
7719,18,masculino,Coronel,56,95,57
7720,18,femenino,Hualpén,20,96,7
7721,22,prefiero no decirlo,Arauco,15,73,26
7722,29,masculino,Coronel,46,56,36
7723,27,femenino,Hualpén,64,53,90
7724,22,prefiero no decirlo,Hualpén,49,28,41
7725,29,femenino,Tomé,63,19,82
7726,28,prefiero no decirlo,Arauco,99,72,3
7727,28,prefiero no decirlo,Penco,80,65,80
7728,24,prefiero no decirlo,Penco,4,55,55
7729,19,masculino,Lota,13,22,42
7730,26,femenino,San Pedro,49,15,33
7731,25,prefiero no decirlo,Tomé,17,2,54
7732,24,masculino,Penco,7,83,30
7733,19,masculino,Hualpén,18,42,76
7734,18,prefiero no decirlo,Arauco,63,1,51
7735,22,femenino,Lota,67,48,34
7736,22,masculino,Arauco,46,50,77
7737,20,prefiero no decirlo,Arauco,29,84,88
7738,26,prefiero no decirlo,Tomé,47,74,44
7739,21,masculino,Arauco,18,45,56
7740,18,prefiero no decirlo,Coronel,74,36,15
7741,24,femenino,Penco,24,74,95
7742,29,masculino,Lota,25,84,98
7743,20,prefiero no decirlo,Concepción,64,63,1
7744,26,femenino,Coronel,83,11,14
7745,29,femenino,Hualpén,8,51,84
7746,28,femenino,San Pedro,34,65,31
7747,27,femenino,Arauco,27,22,21
7748,29,femenino,Coronel,42,46,38
7749,23,femenino,Penco,27,14,87
7750,19,masculino,Concepción,19,94,98
7751,25,masculino,Arauco,3,25,55
7752,28,prefiero no decirlo,Tomé,65,78,52
7753,19,prefiero no decirlo,Tomé,99,82,10
7754,27,prefiero no decirlo,San Pedro,36,8,37
7755,18,femenino,Penco,54,47,83
7756,24,masculino,Arauco,72,20,77
7757,18,prefiero no decirlo,Tomé,73,32,5
7758,28,prefiero no decirlo,Concepción,51,59,50
7759,27,masculino,Penco,26,41,49
7760,28,masculino,Hualpén,35,18,89
7761,25,femenino,San Pedro,28,58,54
7762,20,prefiero no decirlo,Tomé,64,73,51
7763,24,femenino,Coronel,10,58,21
7764,26,femenino,San Pedro,65,98,33
7765,24,masculino,Coronel,94,15,66
7766,23,prefiero no decirlo,San Pedro,85,60,31
7767,26,prefiero no decirlo,Hualpén,47,92,21
7768,24,femenino,Concepción,59,99,92
7769,21,femenino,Hualpén,98,40,53
7770,29,prefiero no decirlo,Tomé,39,42,91
7771,21,femenino,Concepción,96,86,2
7772,23,prefiero no decirlo,Hualpén,52,94,20
7773,20,prefiero no decirlo,Lota,50,50,42
7774,25,masculino,San Pedro,83,86,19
7775,18,femenino,Lota,81,48,65
7776,24,femenino,Arauco,90,97,68
7777,19,masculino,Concepción,87,95,98
7778,20,masculino,San Pedro,10,26,83
7779,27,prefiero no decirlo,Coronel,76,2,83
7780,22,prefiero no decirlo,Penco,78,40,13
7781,18,masculino,Arauco,5,28,21
7782,22,prefiero no decirlo,Concepción,50,60,68
7783,23,masculino,San Pedro,2,60,34
7784,27,femenino,Hualpén,49,68,30
7785,26,masculino,San Pedro,98,30,97
7786,29,prefiero no decirlo,Coronel,16,6,19
7787,28,femenino,Concepción,34,20,28
7788,28,prefiero no decirlo,San Pedro,92,92,66
7789,28,prefiero no decirlo,Penco,76,65,98
7790,23,prefiero no decirlo,Tomé,54,1,35
7791,18,prefiero no decirlo,Arauco,38,9,2
7792,28,femenino,San Pedro,10,28,73
7793,26,femenino,Hualpén,60,72,99
7794,19,prefiero no decirlo,Tomé,33,29,45
7795,25,prefiero no decirlo,Tomé,30,40,15
7796,24,femenino,San Pedro,89,6,63
7797,25,masculino,Coronel,57,25,49
7798,29,masculino,San Pedro,11,98,73
7799,21,prefiero no decirlo,Penco,11,69,67
7800,27,masculino,Hualpén,35,60,67
7801,29,prefiero no decirlo,Hualpén,28,30,38
7802,21,masculino,Hualpén,87,71,10
7803,24,prefiero no decirlo,Hualpén,76,28,24
7804,24,prefiero no decirlo,Penco,96,12,84
7805,26,femenino,Concepción,96,34,53
7806,21,prefiero no decirlo,Lota,33,21,63
7807,18,masculino,Penco,22,93,6
7808,29,masculino,Hualpén,62,5,3
7809,28,masculino,Concepción,86,19,93
7810,26,femenino,Arauco,35,45,5
7811,29,masculino,Arauco,51,44,43
7812,26,prefiero no decirlo,Penco,89,76,52
7813,18,masculino,Lota,85,44,30
7814,23,masculino,Coronel,30,18,39
7815,29,prefiero no decirlo,Tomé,88,45,1
7816,29,femenino,Penco,60,30,80
7817,22,prefiero no decirlo,Hualpén,69,87,66
7818,18,masculino,San Pedro,40,50,41
7819,21,femenino,Arauco,15,30,9
7820,27,femenino,San Pedro,38,62,11
7821,23,femenino,San Pedro,80,65,62
7822,18,prefiero no decirlo,Hualpén,92,48,12
7823,23,masculino,Hualpén,89,38,64
7824,27,prefiero no decirlo,Concepción,5,9,87
7825,28,prefiero no decirlo,Arauco,55,12,34
7826,22,femenino,Lota,42,71,59
7827,23,prefiero no decirlo,Arauco,46,42,53
7828,23,prefiero no decirlo,Tomé,75,54,27
7829,21,masculino,Concepción,41,33,93
7830,27,masculino,San Pedro,72,98,19
7831,26,femenino,Arauco,45,36,84
7832,28,femenino,Arauco,21,1,80
7833,27,femenino,Hualpén,46,69,62
7834,26,masculino,Hualpén,80,45,50
7835,29,prefiero no decirlo,Tomé,77,18,21
7836,20,masculino,Arauco,67,33,55
7837,28,masculino,San Pedro,58,49,83
7838,18,prefiero no decirlo,Tomé,36,36,66
7839,18,prefiero no decirlo,Hualpén,88,59,93
7840,23,masculino,Lota,9,91,63
7841,24,femenino,Hualpén,8,73,20
7842,18,masculino,Concepción,23,85,29
7843,19,femenino,Tomé,57,37,96
7844,29,masculino,Tomé,92,12,76
7845,22,prefiero no decirlo,Arauco,28,94,49
7846,27,masculino,San Pedro,96,3,41
7847,29,prefiero no decirlo,Hualpén,31,30,62
7848,21,femenino,Lota,93,86,65
7849,28,femenino,Tomé,87,47,1
7850,20,masculino,Tomé,12,1,15
7851,23,prefiero no decirlo,Concepción,27,19,82
7852,27,prefiero no decirlo,San Pedro,52,33,72
7853,21,femenino,Coronel,95,61,14
7854,28,masculino,Penco,41,66,1
7855,29,masculino,Tomé,21,76,19
7856,22,masculino,Arauco,19,30,61
7857,20,femenino,Tomé,63,34,32
7858,27,femenino,Concepción,39,9,59
7859,18,masculino,Tomé,64,97,21
7860,22,prefiero no decirlo,Penco,29,55,49
7861,29,prefiero no decirlo,Concepción,71,1,82
7862,29,prefiero no decirlo,Tomé,83,21,7
7863,19,prefiero no decirlo,Lota,60,75,5
7864,27,prefiero no decirlo,Arauco,27,36,71
7865,27,masculino,Hualpén,56,68,66
7866,19,masculino,Penco,57,30,88
7867,29,femenino,San Pedro,38,65,85
7868,21,prefiero no decirlo,Penco,50,42,97
7869,19,femenino,Arauco,51,11,17
7870,25,femenino,Concepción,15,8,48
7871,18,prefiero no decirlo,Tomé,14,33,52
7872,20,masculino,San Pedro,77,15,81
7873,19,femenino,Tomé,46,13,45
7874,28,prefiero no decirlo,Coronel,23,77,33
7875,24,masculino,Lota,56,39,8
7876,23,prefiero no decirlo,Coronel,28,61,49
7877,19,masculino,Concepción,73,40,86
7878,29,prefiero no decirlo,Arauco,26,47,96
7879,29,prefiero no decirlo,San Pedro,51,57,56
7880,22,femenino,Penco,47,69,54
7881,19,femenino,Coronel,2,15,98
7882,26,prefiero no decirlo,Concepción,63,90,7
7883,25,masculino,Concepción,67,33,49
7884,21,prefiero no decirlo,Coronel,4,56,33
7885,19,prefiero no decirlo,San Pedro,37,19,72
7886,28,femenino,Arauco,28,92,40
7887,22,masculino,Hualpén,80,5,88
7888,24,femenino,Hualpén,60,77,21
7889,22,femenino,Concepción,34,49,79
7890,29,prefiero no decirlo,Concepción,50,7,60
7891,25,femenino,Tomé,52,82,70
7892,25,masculino,San Pedro,85,58,58
7893,22,masculino,Arauco,69,7,93
7894,21,prefiero no decirlo,Tomé,58,49,26
7895,19,prefiero no decirlo,Penco,38,80,82
7896,26,masculino,San Pedro,21,48,91
7897,24,masculino,Arauco,53,88,67
7898,26,prefiero no decirlo,Penco,40,77,30
7899,18,prefiero no decirlo,Lota,64,50,9
7900,23,femenino,San Pedro,94,47,11
7901,19,masculino,Hualpén,96,21,84
7902,24,femenino,Lota,36,52,99
7903,24,masculino,Penco,27,13,55
7904,22,masculino,Arauco,32,70,34
7905,23,femenino,Concepción,65,40,10
7906,29,masculino,Hualpén,96,9,57
7907,24,masculino,Concepción,34,51,78
7908,21,prefiero no decirlo,Lota,51,88,85
7909,19,masculino,Penco,28,66,20
7910,28,femenino,Hualpén,92,94,54
7911,24,prefiero no decirlo,Hualpén,2,27,57
7912,18,femenino,Arauco,21,18,96
7913,19,masculino,Coronel,15,91,46
7914,25,prefiero no decirlo,Coronel,66,16,66
7915,24,masculino,Tomé,93,91,34
7916,29,masculino,Penco,92,85,5
7917,23,femenino,San Pedro,58,52,96
7918,20,femenino,San Pedro,64,55,30
7919,23,prefiero no decirlo,Concepción,53,35,15
7920,23,femenino,Penco,28,93,59
7921,26,prefiero no decirlo,San Pedro,8,76,47
7922,19,prefiero no decirlo,Tomé,9,41,5
7923,28,femenino,Penco,42,38,92
7924,26,femenino,San Pedro,40,2,75
7925,22,prefiero no decirlo,Penco,55,19,25
7926,18,masculino,Arauco,91,18,61
7927,29,prefiero no decirlo,Concepción,94,8,68
7928,21,prefiero no decirlo,Tomé,71,19,68
7929,25,femenino,Penco,44,32,86
7930,24,femenino,San Pedro,50,23,32
7931,23,femenino,San Pedro,15,26,76
7932,25,masculino,Arauco,84,18,57
7933,29,femenino,Penco,22,41,68
7934,19,masculino,San Pedro,34,98,73
7935,24,prefiero no decirlo,Lota,94,19,22
7936,22,femenino,Coronel,67,27,6
7937,21,prefiero no decirlo,Concepción,39,86,22
7938,29,masculino,Coronel,82,87,24
7939,22,prefiero no decirlo,Arauco,53,73,8
7940,21,femenino,Hualpén,99,4,98
7941,22,femenino,Lota,10,55,99
7942,22,masculino,Arauco,55,15,80
7943,22,prefiero no decirlo,San Pedro,41,45,21
7944,24,prefiero no decirlo,Tomé,56,34,97
7945,18,femenino,Penco,62,51,5
7946,20,prefiero no decirlo,Arauco,37,75,88
7947,18,prefiero no decirlo,Arauco,7,74,5
7948,21,masculino,Penco,38,16,78
7949,21,prefiero no decirlo,Hualpén,91,82,4
7950,20,masculino,Tomé,56,54,23
7951,23,masculino,Concepción,92,57,26
7952,29,masculino,Coronel,43,16,55
7953,29,masculino,Concepción,80,42,60
7954,20,prefiero no decirlo,Lota,47,72,95
7955,27,prefiero no decirlo,Tomé,18,77,9
7956,22,femenino,Hualpén,15,55,23
7957,20,prefiero no decirlo,Lota,80,27,20
7958,24,masculino,Penco,64,11,26
7959,18,prefiero no decirlo,Lota,49,69,56
7960,27,femenino,Arauco,36,9,3
7961,24,masculino,Penco,36,24,90
7962,20,femenino,Penco,7,25,96
7963,21,femenino,Tomé,68,21,18
7964,25,femenino,Lota,88,80,67
7965,19,prefiero no decirlo,Penco,41,66,92
7966,28,prefiero no decirlo,Concepción,31,30,18
7967,25,masculino,Arauco,11,36,92
7968,29,masculino,Concepción,18,46,46
7969,20,prefiero no decirlo,Lota,47,83,33
7970,26,femenino,Penco,42,8,58
7971,28,prefiero no decirlo,Concepción,16,60,61
7972,25,masculino,Concepción,18,73,39
7973,21,masculino,San Pedro,72,14,17
7974,21,prefiero no decirlo,Arauco,66,18,33
7975,24,prefiero no decirlo,Coronel,66,77,53
7976,28,masculino,Penco,76,58,92
7977,23,prefiero no decirlo,Arauco,79,37,73
7978,23,masculino,Concepción,60,21,30
7979,21,prefiero no decirlo,Arauco,89,65,46
7980,26,prefiero no decirlo,Hualpén,77,8,45
7981,29,masculino,Lota,49,87,65
7982,19,masculino,Arauco,15,59,42
7983,27,prefiero no decirlo,San Pedro,3,45,58
7984,25,prefiero no decirlo,Hualpén,42,50,54
7985,19,masculino,Lota,78,83,74
7986,22,prefiero no decirlo,Coronel,29,42,99
7987,18,masculino,Coronel,4,96,43
7988,20,femenino,Concepción,6,98,98
7989,22,masculino,Concepción,80,47,75
7990,29,prefiero no decirlo,Hualpén,39,4,68
7991,25,masculino,Hualpén,82,58,79
7992,27,femenino,San Pedro,81,70,5
7993,25,femenino,Lota,71,45,92
7994,28,prefiero no decirlo,San Pedro,5,11,73
7995,18,femenino,Lota,20,63,23
7996,25,prefiero no decirlo,Concepción,77,31,92
7997,26,masculino,Hualpén,61,77,18
7998,27,femenino,Tomé,59,14,93
7999,26,femenino,Hualpén,16,79,63
8000,25,femenino,Concepción,79,70,88
8001,22,masculino,Concepción,50,15,70
8002,26,femenino,Tomé,81,7,11
8003,27,prefiero no decirlo,Concepción,20,99,94
8004,26,prefiero no decirlo,Tomé,48,68,1
8005,29,femenino,Coronel,26,81,57
8006,26,femenino,Coronel,86,87,11
8007,25,masculino,Lota,22,20,70
8008,29,femenino,Arauco,54,45,63
8009,25,masculino,Tomé,66,39,19
8010,22,femenino,Tomé,1,99,69
8011,27,masculino,Coronel,43,47,35
8012,24,masculino,Hualpén,65,4,43
8013,22,femenino,Hualpén,7,63,7
8014,29,prefiero no decirlo,San Pedro,44,91,60
8015,26,prefiero no decirlo,Tomé,61,47,37
8016,22,masculino,Hualpén,85,29,71
8017,18,prefiero no decirlo,Coronel,22,80,58
8018,21,masculino,Lota,26,52,13
8019,25,masculino,Penco,10,91,42
8020,29,masculino,Coronel,29,84,28
8021,27,prefiero no decirlo,Concepción,98,91,6
8022,21,masculino,Hualpén,99,85,22
8023,29,femenino,Tomé,77,56,38
8024,23,prefiero no decirlo,Coronel,73,60,48
8025,20,prefiero no decirlo,Tomé,97,33,56
8026,19,masculino,San Pedro,31,87,7
8027,29,prefiero no decirlo,Penco,65,60,53
8028,21,femenino,Concepción,47,44,5
8029,29,femenino,San Pedro,50,55,18
8030,29,prefiero no decirlo,Coronel,19,59,79
8031,20,prefiero no decirlo,Arauco,87,59,16
8032,24,prefiero no decirlo,Concepción,15,65,4
8033,29,prefiero no decirlo,San Pedro,9,12,40
8034,22,masculino,Tomé,53,14,70
8035,22,masculino,Arauco,27,47,24
8036,21,prefiero no decirlo,Coronel,94,71,99
8037,25,prefiero no decirlo,Penco,40,70,45
8038,20,masculino,Coronel,41,94,28
8039,25,prefiero no decirlo,San Pedro,4,34,31
8040,19,femenino,Hualpén,25,3,84
8041,19,femenino,Concepción,94,90,81
8042,29,femenino,Tomé,53,34,55
8043,18,prefiero no decirlo,Penco,98,11,12
8044,18,femenino,Concepción,69,89,61
8045,20,femenino,Hualpén,70,41,24
8046,29,femenino,Coronel,37,56,8
8047,21,masculino,Tomé,73,81,46
8048,27,prefiero no decirlo,San Pedro,48,16,35
8049,21,masculino,Lota,74,52,73
8050,28,masculino,Tomé,39,60,54
8051,23,masculino,San Pedro,88,37,49
8052,23,masculino,Hualpén,81,80,31
8053,28,prefiero no decirlo,Hualpén,59,72,80
8054,26,prefiero no decirlo,Tomé,89,81,41
8055,19,masculino,Tomé,74,75,84
8056,27,masculino,San Pedro,82,24,30
8057,24,masculino,Concepción,24,67,49
8058,18,masculino,Hualpén,98,18,67
8059,27,masculino,Concepción,74,38,53
8060,24,prefiero no decirlo,San Pedro,27,27,57
8061,29,masculino,Concepción,10,41,30
8062,23,femenino,Hualpén,59,56,59
8063,20,prefiero no decirlo,Lota,5,55,16
8064,29,prefiero no decirlo,Concepción,92,45,4
8065,19,masculino,Lota,3,39,14
8066,27,masculino,Penco,46,90,92
8067,24,femenino,Arauco,98,32,30
8068,20,femenino,Penco,6,64,64
8069,22,masculino,Concepción,10,94,49
8070,28,prefiero no decirlo,Tomé,9,45,9
8071,21,femenino,Arauco,67,90,40
8072,28,femenino,Arauco,99,12,14
8073,27,femenino,San Pedro,43,59,21
8074,22,femenino,Concepción,98,60,67
8075,21,masculino,Penco,13,14,11
8076,28,femenino,Concepción,78,13,10
8077,23,prefiero no decirlo,Tomé,94,45,27
8078,23,masculino,Tomé,46,48,4
8079,22,prefiero no decirlo,Tomé,25,89,19
8080,22,masculino,Penco,15,68,29
8081,27,masculino,Lota,61,20,62
8082,23,prefiero no decirlo,Hualpén,52,80,97
8083,24,prefiero no decirlo,Coronel,44,64,23
8084,22,masculino,Arauco,45,56,18
8085,18,femenino,Lota,29,74,48
8086,29,prefiero no decirlo,Coronel,25,69,28
8087,25,masculino,Concepción,36,35,96
8088,28,femenino,Concepción,41,2,65
8089,27,prefiero no decirlo,Arauco,5,54,50
8090,27,prefiero no decirlo,San Pedro,54,79,80
8091,22,masculino,Coronel,70,57,14
8092,28,femenino,Lota,58,28,99
8093,18,femenino,Tomé,10,71,24
8094,19,prefiero no decirlo,Lota,48,49,26
8095,29,prefiero no decirlo,Concepción,41,88,33
8096,21,femenino,Arauco,26,14,28
8097,23,femenino,Tomé,29,17,5
8098,25,prefiero no decirlo,San Pedro,95,61,4
8099,22,prefiero no decirlo,San Pedro,63,13,5
8100,28,femenino,Arauco,14,99,53
8101,24,prefiero no decirlo,San Pedro,37,22,14
8102,29,femenino,Penco,97,45,18
8103,18,femenino,Tomé,90,72,34
8104,21,prefiero no decirlo,Penco,93,33,92
8105,29,masculino,Hualpén,99,43,26
8106,27,femenino,Arauco,23,62,77
8107,20,masculino,Penco,49,92,91
8108,18,prefiero no decirlo,Hualpén,7,4,72
8109,29,prefiero no decirlo,Penco,91,52,98
8110,23,masculino,Tomé,70,75,24
8111,28,masculino,San Pedro,25,25,40
8112,22,prefiero no decirlo,Tomé,31,45,82
8113,18,femenino,Penco,57,58,65
8114,25,masculino,Lota,2,37,14
8115,18,femenino,Lota,24,29,52
8116,18,femenino,Coronel,46,71,78
8117,27,prefiero no decirlo,Arauco,20,38,37
8118,22,masculino,Concepción,83,58,26
8119,29,masculino,Hualpén,78,46,51
8120,23,femenino,Coronel,46,93,33
8121,19,prefiero no decirlo,Penco,8,72,59
8122,29,masculino,Hualpén,91,9,74
8123,26,masculino,Arauco,43,49,13
8124,22,femenino,Coronel,38,27,7
8125,18,femenino,Penco,79,55,20
8126,29,prefiero no decirlo,Coronel,92,88,1
8127,18,femenino,Tomé,7,95,54
8128,24,masculino,Tomé,36,5,26
8129,25,masculino,Arauco,53,54,89
8130,24,masculino,Penco,19,24,17
8131,24,masculino,San Pedro,44,89,41
8132,29,femenino,Hualpén,63,98,41
8133,24,masculino,Lota,56,65,22
8134,21,femenino,Tomé,61,18,87
8135,23,femenino,Lota,49,36,48
8136,23,masculino,San Pedro,37,45,46
8137,25,femenino,Penco,63,95,37
